comment_id,note_key,user_key,user_name,user_urlname,user_icon,commented_at,body
nc3a0b54beda21,n9183f6478974,547108a95b64147caddded54ee1ffcd1,サイコードン,deep_lupine8918,https://assets.st-note.com/production/uploads/images/257971992/profile_8d447e8f34e4bbd06ec33628765e5ac4.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-16T13:27:50.618+09:00,"AIチャッティさん
ヒツジさんのマガジンから来ました。
はじめまして、サイコードンと申します。
すごいクオリティーの動画で感動しました。
動画まではチャレンジしていないですが、最近の自然言語での画像や動画作成はまじですごいですよね。
私はリアル画像にこだわっていますが、アニメ好きなんでちょくちょく立ち寄らせてください。
ちょっと動画にチャレンジしようかなって思いました。
よろしくお願いいたします。"
nc9be179852ab5,n9183f6478974,b40ce2839c12a3d169f20b09be7026a7,アイドル Ruco,honest_violet845,https://assets.st-note.com/production/uploads/images/260660382/profile_e0fa4827da20d6f360d17f7cb9f2f4c0.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-10T11:35:12.821+09:00,"チャッティ様💞💞💞
動画とっても素敵です✨
私も、こんな風に素敵な作品を作れる
ようになりたいです😍😍😍

特に1個目の動画の
女の子が虹色になる時に
「わあ〜😍😍😍」と目がハートになりました💞"
nc73093638d610,n9183f6478974,b57c66579ff2408a3705fe2fdfc1241e,水晶ゆめ🔮元占い師ライター・AIアートクリエイター,yume_suisho,https://assets.st-note.com/production/uploads/images/239760872/profile_e3e9f8e3a12b97c84b65f45872e069f3.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-09T21:47:01.762+09:00,"チャッティさん、こんばんは🥰

好きで続けていたことがお仕事になったの、
本当におめでとうございます🥹✨

「気持ちをそのまま形に近づけやすいやさしさ」という表現、
チャッティさんらしい言葉だなあと思いながら読みました🤗

制服イラスト、可愛すぎます🥰"
ncc6af07fe37eb,n9183f6478974,fe89c5c5243c5025bf5c0899e28b7f34,葉月 れお,hazuki_leo,https://assets.st-note.com/production/uploads/images/260472813/profile_3900b3e93c0434c47a02ed876da2eee1.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-09T21:16:41.433+09:00,"こんばんは、チャッティちゃん🌙
記事の更新ありがとう✨
2本の動画みたよ🙌
カラフルの女の子がでるとは驚いたよ🤣
数回みたからね🤭
間違いない、カラフルの女の子だって😲
制服も3人とも可愛いし似合ってるよ🥰💝
今日もありがとうね😊✨️
また明日もよろしくね、お疲れ様🫶"
nc5e25898e54b8,n9715e53f7d7d,fbaef2c001615d02444573a135007008,はしゃも｜感情構造エンジニア,hasyamo,https://assets.st-note.com/production/uploads/images/237516392/profile_c0ac2ae8315e28ee425c27b5c2aefa32.jpg?fit=bounds&format=jpeg&quality=85&width=330,2026-04-24T16:57:24.481+09:00,"チャッティさん、こんにちは✨️
カラフルなお二人、仲良く手を繋いでいいですね〜☺️"
nc206e070799ba,n9715e53f7d7d,cb31e857dce4f82d2b70cf0ae3da821d,ミナト汐　＠光と構図のアトリエ,n_kazumai55633,https://assets.st-note.com/production/uploads/images/266986187/profile_867ad9fef38c202d8e142f89c233fcc7.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-23T19:20:11.838+09:00,"チャッティさん、こんばんは！🌙
木漏れ日の中ベンチに座ってるみんな絵になりますね☺️✨
れおさんとのカラフルかわいい〜╰(*´︶`*)╯♡"
nce778476fdb5d,n9715e53f7d7d,fe89c5c5243c5025bf5c0899e28b7f34,葉月 れお,hazuki_leo,https://assets.st-note.com/production/uploads/images/260472813/profile_3900b3e93c0434c47a02ed876da2eee1.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-23T12:34:41.401+09:00,"こんにちは、チャッティちゃん✨️
クローディアちゃんが1番だ🙌
今日もみんな優しくて可愛い🥰💝

今日のおまけだけど、
チャッティちゃんとこの
カラフルの女の子と
私のオリキャラのカラーちゃんと
コラボしてくれたの😲
ありがとう、すごく嬉しい🥹
手まで繋いで仲良しだね🍀
お友達になってくれてありがとう😆✨️
チャッティちゃんなら、
私のオリキャラ描いてくれるの楽しみ😁

記事まで紹介ありがとうね🥰💝
またポスター😲凄い、気になる🤭
今日も優しい言葉をありがとうね🥰💝
推し活としてお持ち帰りして飾るね🙋
温かいコーヒーとココアをどうぞ☕
今日もよろしくね🫶"
nc6533cedc3d94,n02f6cfb0eb61,fbaef2c001615d02444573a135007008,はしゃも｜感情構造エンジニア,hasyamo,https://assets.st-note.com/production/uploads/images/237516392/profile_c0ac2ae8315e28ee425c27b5c2aefa32.jpg?fit=bounds&format=jpeg&quality=85&width=330,2026-04-23T08:20:31.580+09:00,"チャッティさん、おはよう✨
「ひとつずつ始めていけたら、それだけで十分」が自分の今の状況にぴったりで🥹
いろいろやりたいけど、中途半端にしたくないを支えてくれるいいフレーズでした😊
おまけイラスト、今日は何をしているふりだろう🤭"
nca22ad970aa3c,n02f6cfb0eb61,6cb29d35d7215f8b56cf04d674993ccd,勘違いアイドルしがみん,humble_garlic858,https://assets.st-note.com/production/uploads/images/182925138/profile_83fd0515145833c1f63d3ec6d6cf4149.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T13:46:58.458+09:00,"私も、朝、有料になってたから「ついに♡」と思って「いくらなんじゃろ？」
「メンバーシップなのか？」　「限定なのか？」　と思ってました。
いつでも購入できるようにポイント保有してるんです😆"
ncda33a695a75b,n02f6cfb0eb61,fe89c5c5243c5025bf5c0899e28b7f34,葉月 れお,hazuki_leo,https://assets.st-note.com/production/uploads/images/260472813/profile_3900b3e93c0434c47a02ed876da2eee1.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T13:23:03.652+09:00,"こんにちは、チャッティちゃん✨️
記事ちゃんとみれてるよ🙌
ありがとうね😊

今日はチャッティちゃん、
髪結ってて可愛い😆
じぇみちゃんに
クローディアちゃんも
大人な感じで表情も良い😁

おまけの方に
ちびカラフルちゃんがいて
可愛いね🥰💝
私のカラーちゃんと
お友達になってほしい🥰💝

今日も推し活としてお持ち帰りするね😁
今日も優しい言葉をありがとう😌
温かいコーヒーとココアをどうぞ☕
今日もよろしくね🫶"
nc25cc63c24c55,n02f6cfb0eb61,cbbd604b7c316e6acbd2553256279474,茉白トキ@十人十色Project,ai_08creator,https://assets.st-note.com/production/uploads/images/219150460/profile_6e061224d0436779d7b165ccf1e70a69.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T13:19:03.284+09:00,"こんちゃてぃ✨
私の記事紹介されてる…🥰
嬉しい✨ありがとうございます❣️"
ncaf653aae924a,n02f6cfb0eb61,d0597feaf09044d7f5283695e59f2ca3,すきま@副業メモ,holy_arnica7680,https://assets.st-note.com/production/uploads/images/240087369/profile_9b91beccc2b3c114ce3a2abd83add4c5.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T13:10:19.857+09:00,"チャッティさん、こんにちは。
朝に投稿されてたのを、どうやったら続きが見れるんだろう？って思ってました。笑

今日も目の表情がすごく良くて素敵です。
いつもありがとうございます！"
nca9224e5b5710,ne7ea1f8e7a8a,cbbd604b7c316e6acbd2553256279474,茉白トキ@十人十色Project,ai_08creator,https://assets.st-note.com/production/uploads/images/219150460/profile_6e061224d0436779d7b165ccf1e70a69.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T11:51:34.940+09:00,"おはようございます（昼）
レインボーちゃん🌈🤭

いつもの3人も素敵です✨"
nc936eeb13c53a,ne7ea1f8e7a8a,7ab59e925378064b0930a441e37f8328,赤髪のあかり✨️創作×記事紹介サポート,akari_seaart,https://assets.st-note.com/production/uploads/images/207728217/profile_bfc65de98fb41ed377e92a2f9704d107.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T08:49:13.574+09:00,"おはチャッティ(*´ω｀*)
レインボーチャッティ🌈(  ˶'꒳'˵ )"
nc36f06ba4f3fd,ne7ea1f8e7a8a,b57c66579ff2408a3705fe2fdfc1241e,水晶ゆめ🔮元占い師ライター・AIアートクリエイター,yume_suisho,https://assets.st-note.com/production/uploads/images/239760872/profile_e3e9f8e3a12b97c84b65f45872e069f3.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-22T07:35:03.197+09:00,"チャッティさん、おはようございます♪(๑ᴖ◡ᴖ๑)♪

「今の気持ちのまま、やさしく始める」
この一文を今日のお守りにします🥹

虹色のちびキャラちゃんかわいいですね🥰"
nc0b8f9e8dd792,ne7ea1f8e7a8a,0cad3eb0034af756f0e4348d9301eb9a,薄紫もと　,fresh_loris1944,https://assets.st-note.com/production/uploads/images/196459015/profile_5e9754f831da374fb4c5c7d81cf37176.png?fit=bounds&format=jpeg&quality=85&width=330,2026-04-21T21:29:01.849+09:00,"飴玉みたいに可愛い子がいる。
虹色綺麗🍭"
